Timestamp,Actual Az.,Actual El.,Commanded Az.,Commanded El.,Autotrack Status,Antenna Control Unit Selected Rcvr Strength (dB),Antenna Control Unit X-Band Strength (dB),Antenna Control Unit S-LHC Strength (dB),Antenna Control Unit S-RHC Strength (dB),Antenna Control Unit Rcvr 4 Strength (dB),S-Band LHCP VTR Tracking Receiver  Strength (dB),S-Band RHCP VTR Tracking Receiver  Strength (dB),Cortex CRT-XL 1 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 1 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 1 TMUB Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUB Eb/N0 Strength (dB),S-Band LHCP VTR Tracking Receiver Status,S-Band RHCP VTR Tracking Receiver Status,Cortex CRT-XL 1 IFR1 PLL Status,Cortex CRT-XL 1 IFR1 Bit Sync,Cortex CRT-XL 1 IFR2 PLL Status,Cortex CRT-XL 1 IFR2 Bit Sync,Cortex CRT-XL 1 IFR3 PLL Status,Cortex CRT-XL 1 TMUA PSK Demod,Cortex CRT-XL 1 TMUA Frame Sync,Cortex CRT-XL 1 TMUA Viterbi,Cortex CRT-XL 1 TMUB PSK Demod,Cortex CRT-XL 1 TMUB Bit Sync,Cortex CRT-XL 1 TMUB Frame Sync,Cortex CRT-XL 1 TMUB Viterbi,Cortex CRT-XL 2 IFR1 PLL Status,Cortex CRT-XL 2 IFR1 Bit Sync,Cortex CRT-XL 2 IFR2 PLL Status,Cortex CRT-XL 2 IFR2 Bit Sync,Cortex CRT-XL 2 IFR3 PLL Status,Cortex CRT-XL 2 TMUA PSK Demod,Cortex CRT-XL 2 TMUA Frame Sync,Cortex CRT-XL 2 TMUA Viterbi,Cortex CRT-XL 2 TMUB PSK Demod,Cortex CRT-XL 2 TMUB Bit Sync,Cortex CRT-XL 2 TMUB Frame Sync,Cortex CRT-XL 2 TMUB Viterbi,PTP 1 Input 1 Status,PTP 1 Input 2 Status,PTP 1 Input 3 Status,PTP 1 Input 4 Status,PTP 1 Input 5 Status,PTP 2 Input 1 Status,PTP 2 Input 2 Status,PTP 2 Input 3 Status,PTP 2 Input 4 Status,PTP 2 Input 5 Status,Antenna Control Unit Selected Rcvr Strength (dBm),Antenna Control Unit X-Band Strength (dBm),Antenna Control Unit S-LHC Strength (dBm),Antenna Control Unit S-RHC Strength (dBm),Antenna Control Unit Rcvr 4 Strength (dBm),S-Band LHCP VTR Tracking Receiver Strength (dBm),S-Band RHCP VTR Tracking Receiver Strength (dBm),Cortex CRT-XL 1 IFR1 IF Level Strength (dBm),Cortex CRT-XL 1 IFR2 IF Level Strength (dBm),Cortex CRT-XL 1 IFR3 IF Level Strength (dBm),Cortex CRT-XL 2 IFR1 IF Level Strength (dBm),Cortex CRT-XL 2 IFR2 IF Level Strength (dBm),Cortex CRT-XL 2 IFR3 IF Level Strength (dBm)
2024 235 23:17:44, 349.639, 36.724,349.639, 36.723,0, 31.5,  0.2,  2.9, 31.5,  0.0,  7.4, 29.4, 15.3, 15.3, -25.5, 15.3, 15.3, -23.5, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -75.5, -106.9, -104.1, -75.5, -107.0, -121.5, -99.6, -38.7, -38.7, -96.8, -38.9, -38.8, -128.0
2024 235 23:17:45, 350.012, 36.928,350.011, 36.927,0, 31.9,  0.1,  5.1, 31.9,  0.0,  7.4, 29.4, 15.5, 15.5, -27.3, 15.6, 15.6, -20.3, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -75.1, -106.9, -101.9, -75.1, -107.0, -121.5, -99.6, -38.3, -38.4, -98.9, -38.3, -38.4, -128.0
2024 235 23:17:46, 350.388, 37.132,350.388, 37.132,0, 32.2,  0.2,  7.0, 32.2,  0.0,  9.1, 31.2, 15.6, 15.6, -19.3, 15.7, 15.7, -25.0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -74.8, -106.9, -100.0, -74.8, -107.0, -119.9, -97.8, -38.0, -37.9, -97.3, -38.1, -38.1, -128.0
2024 235 23:17:47, 350.771, 37.337,350.769, 37.336,0, 32.5,  0.1,  8.6, 32.5,  0.0,  9.1, 31.2, 15.8, 15.8, -26.7, 15.7, 15.7, -19.1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -74.6, -106.9, -98.4, -74.6, -107.0, -119.9, -97.8, -37.7, -37.6, -128.0, -37.7, -37.8, -128.0
2024 235 23:17:48, 351.156, 37.540,351.156, 37.540,0, 32.7,  0.1,  9.8, 32.7,  0.0,  9.1, 31.2, 16.1, 16.1, -26.8, 16.0, 16.1, -22.5, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -74.3, -106.9, -97.2, -74.3, -107.0, -119.9, -97.8, -37.4, -37.4, -96.4, -37.5, -37.5, -128.0
2024 235 23:17:49, 351.548, 37.744,351.548, 37.745,0, 33.0,  0.1, 10.8, 33.0,  0.0,  9.1, 31.2, 16.3, 16.3, -26.8, 16.2, 16.2, -22.5, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -74.0, -106.9, -96.2, -74.0, -107.0, -119.9, -97.8, -37.1, -37.0, -128.0, -37.1, -37.1, -128.0
2024 235 23:17:50, 351.904, 37.929,351.904, 37.928,0, 33.1,  0.1, 11.4, 33.1,  0.0,  9.1, 31.2, 16.2, 16.2, -26.8, 16.4, 16.4, -23.0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -73.9, -106.9, -95.6, -73.9, -107.0, -119.9, -97.8, -36.8, -36.9, -96.1, -37.0, -37.0, -128.0
2024 235 23:17:51, 352.306, 38.132,352.306, 38.133,0, 33.3,  0.1, 12.1, 33.3,  0.0, 16.2, 32.5, 16.2, 16.2, -26.8, 16.3, 16.2, -16.3, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -73.7, -106.9, -95.0, -73.7, -107.0, -112.8, -96.5, -36.6, -36.7, -128.0, -36.8, -36.8, -128.0
2024 235 23:17:52, 352.713, 38.336,352.712, 38.336,0, 33.5,  0.1, 12.5, 33.5,  0.0, 16.2, 32.5, 16.3, 16.3, -28.0, 16.3, 16.3, -24.5, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -73.5, -106.9, -94.6, -73.5, -107.0, -112.8, -96.5, -36.6, -36.5, -96.9, -36.7, -36.7, -128.0
2024 235 23:17:53, 353.166, 38.560,353.165, 38.560,0, 33.6,  0.1, 12.8, 33.6,  0.0, 16.2, 32.5, 16.2, 16.2, -4.2, 16.2, 16.2, -26.7, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -73.4, -106.9, -94.2, -73.4, -107.0, -112.8, -96.5, -36.4, -36.5, -128.0, -36.6, -36.6, -128.0
2024 235 23:17:54, 353.581, 38.763,353.582, 38.764,0, 33.7,  0.1, 13.0, 33.7,  0.0, 16.2, 32.5, 16.1, 16.1, -26.9, 16.1, 16.2, -26.6, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -73.4, -106.9, -94.0, -73.4, -107.0, -112.8, -96.5, -36.4, -36.4, -96.5, -36.5, -36.5, -128.0
2024 235 23:17:55, 354.005, 38.967,354.005, 38.967,0, 33.6,  0.1, 13.0, 33.6,  0.0, 16.2, 32.5, 16.2, 16.1, -26.8, 16.2, 16.3, -26.0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -73.4, -106.9, -94.0, -73.4, -107.0, -112.8, -96.5, -36.4, -36.4, -96.5, -36.4, -36.5, -128.0
2024 235 23:17:56, 354.433, 39.169,354.433, 39.169,0, 33.7,  0.1, 13.0, 33.7,  0.0, 17.8, 32.9, 16.3, 16.3, -27.8, 16.3, 16.3, -24.9, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -73.3, -106.9, -94.0, -73.3, -107.0, -111.2, -96.1, -36.4, -36.4, -96.4, -36.4, -36.4, -128.0
2024 235 23:17:57, 354.868, 39.373,354.867, 39.371,0, 33.6,  0.1, 12.8, 33.6,  0.0, 17.8, 32.9, 16.4, 16.3, -26.9, 16.3, 16.3, -21.6, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -73.4, -106.9, -94.2, -73.4, -107.0, -111.2, -96.1, -36.4, -36.4, -96.1, -36.4, -36.4, -128.0
2024 235 23:17:58, 355.307, 39.573,355.306, 39.573,0, 33.6,  0.1, 12.6, 33.6,  0.0, 17.8, 32.9, 16.4, 16.4, -27.6, 16.3, 16.4, -26.6, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -73.4, -106.9, -94.4, -73.4, -107.0, -111.2, -96.1, -36.4, -36.4, -97.9, -36.4, -36.4, -128.0
2024 235 23:17:59, 355.750, 39.773,355.750, 39.774,0, 33.5,  0.1, 12.1, 33.5,  0.0, 17.8, 32.9, 16.5, 16.5, -27.1, 16.3, 16.3, -17.3, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -73.5, -106.9, -94.9, -73.5, -107.0, -111.2, -96.1, -36.4, -36.4, -96.3, -36.5, -36.5, -128.0
2024 235 23:18:00, 356.201, 39.975,356.201, 39.974,0, 33.4,  0.1, 11.7, 33.4,  0.0, 17.8, 32.9, 16.3, 16.3, -27.9, 16.3, 16.3, -26.5, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -73.6, -106.9, -95.3, -73.6, -107.0, -111.2, -96.1, -36.6, -36.6, -100.2, -36.6, -36.6, -128.0
2024 235 23:18:01, 356.656, 40.175,356.657, 40.174,0, 33.3,  0.1, 11.1, 33.3,  0.0, 16.1, 32.6, 16.3, 16.3, -26.7, 16.2, 16.3, -26.6, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -73.7, -106.9, -95.9, -73.7, -107.0, -112.9, -96.4, -36.7, -36.6, -96.8, -36.8, -36.8, -128.0
2024 235 23:18:02, 357.119, 40.373,357.118, 40.373,0, 33.1,  0.1, 10.4, 33.1,  0.0, 16.1, 32.6, 16.4, 16.3, -26.6, 16.1, 16.2, -17.3, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -73.9, -106.9, -96.6, -73.9, -107.0, -112.9, -96.4, -36.9, -36.9, -96.4, -37.0, -36.9, -128.0
2024 235 23:18:03, 357.585, 40.572,357.586, 40.571,0, 32.9,  0.1,  9.5, 32.9,  0.0, 16.1, 32.6, 16.2, 16.2, -24.7, 16.1, 16.1, -26.0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -74.1, -106.9, -97.5, -74.1, -107.0, -112.9, -96.4, -37.1, -37.1, -97.1, -37.1, -37.2, -128.0
2024 235 23:18:04, 358.060, 40.767,358.059, 40.769,0, 32.6,  0.1,  8.4, 32.6,  0.0, 16.1, 32.6, 16.4, 16.3, -13.1, 16.3, 16.3, -25.9, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -74.4, -106.9, -98.6, -74.4, -107.0, -112.9, -96.4, -37.2, -37.3, -96.1, -37.4, -37.4, -128.0
2024 235 23:18:05, 358.541, 40.966,358.538, 40.965,0, 32.3,  0.1,  7.1, 32.3,  0.0, 16.1, 32.6, 16.1, 16.1, -25.8, 16.2, 16.2, -27.3, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -74.7, -106.9, -99.9, -74.7, -107.0, -112.9, -96.4, -37.6, -37.6, -97.7, -37.7, -37.7, -128.0
2024 235 23:18:06, 359.023, 41.161,359.024, 41.160,0, 32.0,  0.1,  5.6, 32.0,  0.0, 12.0, 31.4, 16.0, 16.0, -22.9, 16.0, 16.0, -15.1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -75.0, -106.9, -101.4, -75.0, -107.0, -117.0, -97.6, -37.9, -37.9, -95.9, -38.0, -38.0, -128.0
2024 235 23:18:07, 359.514, 41.354,359.515, 41.354,0, 31.7,  0.1,  4.0, 31.7,  0.0, 12.0, 31.4, 16.0, 16.0, -27.5, 16.1, 16.2, -19.3, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -75.3, -106.9, -103.0, -75.3, -107.0, -117.0, -97.6, -38.2, -38.2, -95.7, -38.3, -38.3, -128.0
2024 235 23:18:08,   0.012, 41.547,  0.012, 41.547,0, 31.4,  0.1,  2.4, 31.4,  0.0, 12.0, 31.4, 16.1, 16.1, -26.5, 16.1, 16.1, -17.2, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -75.6, -106.9, -104.6, -75.6, -107.0, -117.0, -97.6, -38.6, -38.6, -95.8, -38.6, -38.6, -128.0
2024 235 23:18:09,   0.514, 41.740,  0.515, 41.739,0, 31.0,  0.1,  0.5, 31.0,  0.0, 12.0, 31.4, 16.1, 16.1, -27.1, 16.0, 16.1, -14.8, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -76.0, -106.9, -106.5, -76.0, -107.0, -117.0, -97.6, -38.9, -38.9, -100.7, -39.0, -39.0, -128.0
2024 235 23:18:10,   0.975, 41.913,  0.973, 41.910,0, 30.7,  0.1, -1.5, 30.7,  0.0, 12.0, 31.4, 16.1, 16.1, -26.8, 16.0, 16.0, -26.3, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -76.3, -106.9, -108.5, -76.3, -107.0, -117.0, -97.6, -39.3, -39.3, -97.2, -39.3, -39.4, -128.0
2024 235 23:18:11,   1.541, 42.117,  1.540, 42.118,0, 30.4,  0.1, -2.8, 30.4,  0.0,  2.9, 30.0, 16.0, 16.0, -22.9, 16.0, 16.0, -3.3, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -76.6, -106.9, -109.8, -76.6, -107.0, -126.1, -99.0, -39.6, -39.7, -128.0, -39.6, -39.6, -128.0
2024 235 23:18:12,   2.059, 42.306,  2.062, 42.306,0, 30.1,  0.1, -3.0, 30.1,  0.0,  2.9, 30.0, 16.1, 16.1, -26.6, 16.1, 16.0, -19.7, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -76.9, -106.9, -110.0, -76.9, -107.0, -126.1, -99.0, -39.9, -39.9, -97.9, -39.9, -39.9, -128.0
2024 235 23:18:13,   2.589, 42.493,  2.590, 42.492,0, 29.8,  0.1, -1.8, 29.8,  0.0,  2.9, 30.0, 16.0, 16.0, -25.5, 16.1, 16.1, -26.5, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -77.2, -106.9, -108.8, -77.2, -107.0, -126.1, -99.0, -40.3, -40.3, -128.0, -40.2, -40.3, -128.0
2024 235 23:18:14,   3.124, 42.674,  3.123, 42.676,0, 29.6,  0.1, -0.4, 29.6,  0.0,  2.9, 30.0, 15.8, 15.8, -24.2, 15.8, 15.9, -15.5, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -77.4, -106.9, -107.4, -77.4, -107.0, -126.1, -99.0, -40.5, -40.4, -97.4, -40.6, -40.6, -128.0
2024 235 23:18:15,   3.665, 42.858,  3.664, 42.859,0, 29.4,  0.1,  0.9, 29.4,  0.0,  2.9, 30.0, 15.2, 15.2, -22.0, 15.4, 15.4, -13.9, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -77.6, -106.9, -106.1, -77.6, -107.0, -126.1, -99.0, -40.7, -40.8, -128.0, -40.9, -40.9, -128.0
2024 235 23:18:16,   4.208, 43.042,  4.210, 43.040,0, 29.3,  0.1,  1.9, 29.3,  0.0,  2.9, 30.0, 15.4, 15.4, -26.8, 15.4, 15.4, -23.3, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -77.7, -106.9, -105.1, -77.7, -107.0, -126.1, -99.0, -40.8, -40.8, -96.2, -41.0, -41.0, -128.0
2024 235 23:18:17,   4.763, 43.218,  4.763, 43.218,0, 29.3,  0.1,  2.7, 29.3,  0.0,  6.5, 28.7, 15.4, 15.3, -24.4, 15.5, 15.5, -27.4, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -77.7, -106.9, -104.3, -77.7, -107.0, -122.5, -100.3, -40.9, -41.0, -96.2, -41.0, -41.0, -128.0
2024 235 23:18:18,   5.323, 43.396,  5.322, 43.395,0, 29.4,  0.1,  3.1, 29.4,  0.0,  6.5, 28.7, 15.7, 15.7, -28.0, 15.7, 15.7, -26.7, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -77.6, -106.9, -103.9, -77.6, -107.0, -122.5, -100.3, -40.9, -40.9, -96.7, -41.0, -40.9, -128.0
2024 235 23:18:19,   5.888, 43.570,  5.887, 43.570,0, 29.5,  0.1,  3.4, 29.5,  0.0,  6.5, 28.7, 15.8, 15.9, -26.8, 15.7, 15.8, -26.8, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -77.5, -106.9, -103.6, -77.5, -107.0, -122.5, -100.3, -40.8, -40.8, -97.2, -40.8, -40.8, -128.0
2024 235 23:18:20,   6.459, 43.741,  6.458, 43.743,0, 29.7,  0.1,  3.5, 29.7,  0.0,  6.5, 28.7, 15.9, 15.9, -27.7, 16.0, 16.0, -13.2, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -77.4, -106.9, -103.5, -77.4, -107.0, -122.5, -100.3, -40.7, -40.7, -99.5, -40.7, -40.7, -128.0
2024 235 23:18:21,   7.034, 43.912,  7.036, 43.913,0, 29.9,  0.1,  3.5, 29.9,  0.0,  6.5, 28.7, 16.0, 16.0, -26.7, 15.9, 16.0, -26.4, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -77.1, -106.9, -103.5, -77.1, -107.0, -122.5, -100.3, -40.5, -40.4, -101.2, -40.5, -40.5, -128.0
2024 235 23:18:22,   7.621, 44.080,  7.620, 44.081,0, 30.1,  0.1,  3.4, 30.1,  0.0,  8.4, 29.1, 15.7, 15.7, -27.3, 15.8, 15.7, -26.2, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -77.0, -106.9, -103.6, -77.0, -107.0, -120.6, -99.9, -40.2, -40.3, -107.5, -40.4, -40.4, -128.0
2024 235 23:18:23,   8.152, 44.230,  8.151, 44.230,0, 30.3,  0.1,  3.1, 30.3,  0.0,  8.4, 29.1, 15.9, 15.8, -26.7, 15.7, 15.7, -7.1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -76.7, -106.9, -103.9, -76.7, -107.0, -120.6, -99.9, -40.0, -40.0, -107.9, -40.1, -40.1, -128.0
2024 235 23:18:24,   8.807, 44.409,  8.806, 44.409,0, 30.5,  0.1,  2.6, 30.5,  0.0,  8.4, 29.1, 15.8, 15.7, -27.9, 15.8, 15.9, -20.0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -76.5, -106.9, -104.5, -76.5, -107.0, -120.6, -99.9, -39.7, -39.8, -119.1, -39.9, -39.9, -128.0
2024 235 23:18:25,   9.410, 44.567,  9.409, 44.570,0, 30.7,  0.1,  1.8, 30.7,  0.0,  8.4, 29.1, 15.7, 15.7, -26.7, 15.6, 15.7, -26.0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -76.3, -106.9, -105.2, -76.3, -107.0, -120.6, -99.9, -39.5, -39.5, -106.5, -39.7, -39.7, -128.0
2024 235 23:18:26,  10.015, 44.726, 10.018, 44.727,0, 30.9,  0.1,  1.3, 30.9,  0.0,  8.4, 29.1, 15.6, 15.6, -27.8, 15.6, 15.6, -26.9, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -76.1, -106.9, -105.7, -76.1, -107.0, -120.6, -99.9, -39.3, -39.4, -106.3, -39.5, -39.5, -128.0
2024 235 23:18:27,  10.632, 44.882, 10.632, 44.882,0, 31.1,  0.1,  0.2, 31.1,  0.0,  6.5, 30.2, 15.9, 15.8, -26.7, 16.0, 16.0, -22.8, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -75.9, -106.9, -106.8, -75.9, -107.0, -122.5, -98.8, -39.2, -39.1, -105.8, -39.2, -39.2, -128.0
2024 235 23:18:28,  11.255, 45.034, 11.253, 45.034,0, 31.2,  0.1, -0.9, 31.2,  0.0,  6.5, 30.2, 15.7, 15.7, -26.6, 15.8, 15.7, -24.7, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -75.8, -106.9, -107.9, -75.8, -107.0, -122.5, -98.8, -39.0, -39.1, -105.8, -39.1, -39.2, -128.0
2024 235 23:18:29,  11.881, 45.181, 11.880, 45.183,0, 31.4,  0.1, -2.0, 31.4,  0.0,  6.5, 30.2, 15.5, 15.5, -27.0, 15.4, 15.5, -25.7, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -75.7, -106.9, -109.0, -75.7, -107.0, -122.5, -98.8, -38.9, -38.9, -107.3, -39.0, -39.0, -128.0
