Timestamp,Actual Az.,Actual El.,Commanded Az.,Commanded El.,Autotrack Status,Antenna Control Unit Selected Rcvr Strength (dB),Antenna Control Unit X-Band Strength (dB),Antenna Control Unit S-LHC Strength (dB),Antenna Control Unit S-RHC Strength (dB),Antenna Control Unit Rcvr 4 Strength (dB),S-Band LHCP VTR Tracking Receiver  Strength (dB),S-Band RHCP VTR Tracking Receiver  Strength (dB),Cortex CRT-XL 1 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 1 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 1 TMUB Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUB Eb/N0 Strength (dB),X-Band VTR Tracking Receiver  Strength (dB),Cortex HDR-XXL 1 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 1 DMU1 Q Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 Q Eb/N0 Strength (dB),S-Band LHCP VTR Tracking Receiver Status,S-Band RHCP VTR Tracking Receiver Status,Cortex CRT-XL 1 IFR1 PLL Status,Cortex CRT-XL 1 IFR1 Bit Sync,Cortex CRT-XL 1 IFR2 PLL Status,Cortex CRT-XL 1 IFR2 Bit Sync,Cortex CRT-XL 1 IFR3 PLL Status,Cortex CRT-XL 1 TMUA PSK Demod,Cortex CRT-XL 1 TMUA Frame Sync,Cortex CRT-XL 1 TMUA Viterbi,Cortex CRT-XL 1 TMUB PSK Demod,Cortex CRT-XL 1 TMUB Bit Sync,Cortex CRT-XL 1 TMUB Frame Sync,Cortex CRT-XL 1 TMUB Viterbi,Cortex CRT-XL 2 IFR1 PLL Status,Cortex CRT-XL 2 IFR1 Bit Sync,Cortex CRT-XL 2 IFR2 PLL Status,Cortex CRT-XL 2 IFR2 Bit Sync,Cortex CRT-XL 2 IFR3 PLL Status,Cortex CRT-XL 2 TMUA PSK Demod,Cortex CRT-XL 2 TMUA Frame Sync,Cortex CRT-XL 2 TMUA Viterbi,Cortex CRT-XL 2 TMUB PSK Demod,Cortex CRT-XL 2 TMUB Bit Sync,Cortex CRT-XL 2 TMUB Frame Sync,Cortex CRT-XL 2 TMUB Viterbi,X-Band VTR Tracking Receiver Status,Cortex HDR-XXL 1 DMU1 Carrier,Cortex HDR-XXL 1 DMU1 Bit Sync,Cortex HDR-XXL 1 DMU1 Bit Sync Q,Cortex HDR-XXL 1 DMU1 Viterbi,Cortex HDR-XXL 1 DMU1 Viterbi Q,Cortex HDR-XXL 1 DMX1 Frame Sync,Cortex HDR-XXL 1 DPU1 Frame Sync,Cortex HDR-XXL 2 DMU1 Carrier,Cortex HDR-XXL 2 DMU1 Bit Sync,Cortex HDR-XXL 2 DMU1 Bit Sync Q,Cortex HDR-XXL 2 DMU1 Viterbi,Cortex HDR-XXL 2 DMU1 Viterbi Q,Cortex HDR-XXL 2 DMX1 Frame Sync,Cortex HDR-XXL 2 DPU1 Frame Sync,PTP 1 Input 1 Status,PTP 1 Input 2 Status,PTP 1 Input 3 Status,PTP 1 Input 4 Status,PTP 1 Input 5 Status,PTP 2 Input 1 Status,PTP 2 Input 2 Status,PTP 2 Input 3 Status,PTP 2 Input 4 Status,PTP 2 Input 5 Status,Antenna Control Unit Selected Rcvr Strength (dBm),Antenna Control Unit X-Band Strength (dBm),Antenna Control Unit S-LHC Strength (dBm),Antenna Control Unit S-RHC Strength (dBm),Antenna Control Unit Rcvr 4 Strength (dBm),S-Band LHCP VTR Tracking Receiver Strength (dBm),S-Band RHCP VTR Tracking Receiver Strength (dBm),Cortex CRT-XL 1 IFR1 IF Level Strength (dBm),Cortex CRT-XL 1 IFR2 IF Level Strength (dBm),Cortex CRT-XL 1 IFR3 IF Level Strength (dBm),Cortex CRT-XL 2 IFR1 IF Level Strength (dBm),Cortex CRT-XL 2 IFR2 IF Level Strength (dBm),Cortex CRT-XL 2 IFR3 IF Level Strength (dBm),X-Band VTR Tracking Receiver Strength (dBm),Cortex HDR-XXL 1 DMU1 IF Level Strength (dBm),Cortex HDR-XXL 2 DMU1 IF Level Strength (dBm)
2024 235 19:12:37, 289.949, 68.265,290.929, 68.138,4, 22.4, 22.4, 30.6, 38.6,  0.0, 30.2, 37.7, 18.8, 19.5, -5.3, 18.9, 19.5, -5.4, 22.1, 14.2, 17.3, 14.2, 17.2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -84.6, -84.6, -76.4, -68.4, -107.0, -104.8, -91.3, -44.1, -30.8, -128.0, -44.2, -30.8, -128.0, -96.9, -26.0, -24.8
2024 235 19:12:38, 291.829, 67.979,292.744, 67.844,4, 22.7, 22.7, 28.6, 38.8,  0.0, 30.2, 37.7, 18.8, 19.5, -5.5, 18.9, 19.5, -5.6, 22.1, 14.2, 17.3, 14.2, 17.2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -84.3, -84.3, -78.5, -68.2, -107.0, -104.8, -91.3, -45.8, -30.5, -128.0, -45.8, -30.6, -128.0, -96.9, -26.0, -24.8
2024 235 19:12:39, 293.757, 67.643,294.697, 67.494,4, 22.4, 22.4, 21.3, 39.2, -0.0, 30.2, 37.7, 17.9, 19.5, -5.5, 18.0, 19.5, -5.6, 22.1, 14.2, 17.3, 14.2, 17.2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -84.6, -84.6, -85.7, -67.8, -107.0, -104.8, -91.3, -51.2, -30.2, -128.0, -51.2, -30.2, -128.0, -96.9, -26.0, -24.8
2024 235 19:12:40, 295.882, 67.247,296.768, 67.085,4, 22.1, 22.1, 16.6, 39.6,  0.0, 30.2, 37.7,  8.4, 19.5, -4.4,  8.5, 19.5, -4.4, 22.1, 13.3, 16.3, 12.5, 15.5, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -84.9, -84.9, -90.4, -67.4, -107.0, -104.8, -91.3, -62.1, -29.8, -128.0, -62.5, -29.8, -128.0, -96.9, -26.3, -25.8
2024 235 19:12:41, 297.548, 66.894,298.401, 66.733,4, 22.7, 22.7, 25.4, 40.0,  0.0, 30.2, 37.7, 15.2, 19.5, -5.5, 15.3, 19.5, -5.4, 22.1, 13.3, 16.3, 12.5, 15.5, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -84.3, -84.3, -81.6, -67.0, -107.0, -104.8, -91.3, -49.6, -29.4, -128.0, -49.7, -29.5, -128.0, -96.9, -26.3, -25.8
2024 235 19:12:42, 299.503, 66.454,300.323, 66.283,4, 23.2, 23.2, 27.3, 40.2, -0.0, 30.2, 37.7, 18.4, 19.5, -5.6, 18.5, 19.5, -5.6, 22.1, 13.3, 16.3, 12.5, 15.5, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -83.8, -83.8, -79.7, -66.8, -107.0, -104.8, -91.3, -47.3, -29.2, -128.0, -47.3, -29.2, -128.0, -96.9, -26.3, -25.8
2024 235 19:12:43, 301.039, 66.078,301.836, 65.900,4, 22.1, 22.1, 25.7, 40.1,  0.0, 26.4, 39.1, 18.3, 19.5, -5.6, 18.3, 19.5, -5.6, 22.9, 13.3, 16.3, 12.5, 15.5, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -84.9, -84.9, -81.3, -66.9, -107.0, -108.6, -89.8, -48.7, -29.3, -128.0, -48.6, -29.2, -128.0, -96.0, -26.3, -25.8
2024 235 19:12:44, 302.647, 65.651,303.454, 65.459,4, 21.0, 21.0, 23.9, 39.8,  0.0, 26.4, 39.1, 17.5, 19.5, -5.6, 17.5, 19.5, -5.8, 22.9, 13.3, 16.3, 12.5, 15.5, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.0, -86.0, -83.1, -67.2, -107.0, -108.6, -89.8, -50.3, -29.5, -128.0, -50.2, -29.5, -128.0, -96.0, -26.3, -25.8
2024 235 19:12:45, 304.234, 65.201,305.007, 65.005,4, 21.4, 21.4, 25.3, 39.4,  0.0, 26.4, 39.1, 17.2, 19.5, -5.8, 17.2, 19.5, -5.7, 22.9, 12.4, 15.4, 12.4, 15.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.6, -85.6, -81.7, -67.6, -107.0, -108.6, -89.8, -49.4, -30.0, -128.0, -49.5, -30.0, -128.0, -96.0, -27.2, -26.7
2024 235 19:12:46, 305.782, 64.734,306.498, 64.538,4, 21.9, 21.9, 26.0, 39.0,  0.0, 26.4, 39.1, 17.4, 19.5, -5.6, 17.5, 19.5, -5.6, 22.9, 12.4, 15.4, 12.4, 15.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.1, -85.1, -81.0, -68.0, -107.0, -108.6, -89.8, -48.7, -30.4, -128.0, -48.8, -30.4, -128.0, -96.0, -27.2, -26.7
2024 235 19:12:47, 307.207, 64.266,307.928, 64.059,4, 22.3, 22.3, 24.3, 38.7,  0.0, 26.4, 39.1, 17.9, 19.5, -5.5, 18.0, 19.5, -5.6, 22.9, 12.4, 15.4, 12.4, 15.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -84.7, -84.7, -82.7, -68.3, -107.0, -108.6, -89.8, -49.9, -30.7, -128.0, -50.1, -30.8, -128.0, -96.0, -27.2, -26.7
2024 235 19:12:48, 308.491, 63.825,309.165, 63.620,4, 21.8, 21.8, 21.0, 38.7,  0.0, 24.5, 37.8, 17.0, 19.4, -5.7, 17.1, 19.5, -5.7, 22.0, 12.4, 15.4, 12.4, 15.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.2, -85.2, -86.0, -68.3, -107.0, -110.5, -91.1, -53.4, -30.5, -128.0, -53.3, -30.5, -128.0, -97.0, -27.2, -26.7
2024 235 19:12:49, 310.081, 63.234,310.741, 63.023,4, 22.2, 22.2, 18.6, 39.3, -0.0, 24.5, 37.8, 15.4, 19.5, -5.6, 15.4, 19.5, -5.7, 22.0, 12.4, 15.4, 12.4, 15.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -84.9, -84.9, -88.4, -67.7, -107.0, -110.5, -91.1, -56.2, -30.0, -128.0, -56.4, -30.1, -128.0, -97.0, -27.2, -26.7
2024 235 19:12:50, 311.225, 62.783,311.872, 62.568,4, 22.1, 22.1, 22.2, 39.7, -0.0, 24.5, 37.8, 15.8, 19.5, -5.9, 15.8, 19.5, -5.6, 22.0, 12.9, 15.9, 12.7, 15.7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -84.9, -84.9, -84.8, -67.3, -107.0, -110.5, -91.1, -52.3, -29.6, -128.0, -52.6, -29.7, -128.0, -97.0, -26.8, -26.6
2024 235 19:12:51, 312.477, 62.272,313.079, 62.056,4, 21.1, 21.1, 25.8, 40.0,  0.0, 24.5, 37.8, 17.3, 19.5, -5.6, 17.4, 19.5, -5.6, 22.0, 12.9, 15.9, 12.7, 15.7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.9, -85.9, -81.2, -67.0, -107.0, -110.5, -91.1, -49.2, -29.4, -128.0, -49.1, -29.5, -128.0, -97.0, -26.8, -26.6
2024 235 19:12:52, 313.507, 61.806,314.122, 61.590,4, 19.9, 19.9, 27.2, 39.7,  0.0, 24.5, 37.8, 18.1, 19.5, -5.6, 18.2, 19.5, -5.6, 22.0, 12.9, 15.9, 12.7, 15.7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.1, -87.1, -79.8, -67.3, -107.0, -110.5, -91.1, -47.6, -29.7, -128.0, -47.8, -29.8, -128.0, -97.0, -26.8, -26.6
2024 235 19:12:53, 314.656, 61.290,315.235, 61.067,4, 20.4, 20.4, 27.4, 39.1,  0.0, 25.8, 38.7, 18.2, 19.5, -5.8, 18.3, 19.6, -5.6, 19.5, 12.9, 15.9, 12.7, 15.7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.7, -86.7, -79.6, -67.9, -107.0, -109.2, -90.2, -47.6, -30.3, -128.0, -47.5, -30.4, -128.0, -99.5, -26.8, -26.6
2024 235 19:12:54, 315.840, 60.707,316.407, 60.487,4, 21.8, 21.8, 26.2, 38.3,  0.0, 25.8, 38.7, 18.2, 19.5, -5.8, 18.2, 19.6, -5.6, 19.5, 12.9, 15.9, 12.7, 15.7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.2, -85.2, -80.8, -68.7, -107.0, -109.2, -90.2, -48.7, -30.9, -128.0, -48.8, -31.0, -128.0, -99.5, -26.8, -26.6
2024 235 19:12:55, 316.884, 60.174,317.426, 59.957,4, 22.0, 22.0, 23.4, 37.8,  0.0, 25.8, 38.7, 17.8, 19.5, -5.6, 17.8, 19.6, -5.6, 19.5, 13.2, 16.2, 12.7, 15.7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.0, -85.0, -83.6, -69.2, -107.0, -109.2, -90.2, -51.0, -31.4, -128.0, -51.0, -31.5, -128.0, -99.5, -27.2, -26.6
2024 235 19:12:56, 317.974, 59.591,318.499, 59.370,4, 21.7, 21.7, 20.2, 37.6,  0.0, 25.8, 38.7, 16.8, 19.5, -5.6, 16.8, 19.5, -5.5, 19.5, 13.2, 16.2, 13.4, 16.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.4, -85.4, -86.8, -69.4, -107.0, -109.2, -90.2, -54.1, -31.7, -128.0, -54.1, -31.7, -128.0, -99.5, -27.2, -26.5
2024 235 19:12:57, 318.847, 59.105,319.341, 58.888,4, 21.5, 21.5, 20.6, 37.5, -0.0, 25.8, 38.7, 16.2, 19.5, -5.6, 16.2, 19.5, -5.5, 19.5, 13.2, 16.2, 13.4, 16.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.5, -85.5, -86.4, -69.5, -107.0, -109.2, -90.2, -53.5, -31.7, -128.0, -53.7, -31.8, -128.0, -99.5, -27.2, -26.5
2024 235 19:12:58, 319.832, 58.527,320.329, 58.298,4, 21.3, 21.3, 23.6, 37.6,  0.0, 19.6, 36.6, 16.8, 19.4, -5.8, 16.8, 19.5, -5.5, 21.3, 13.2, 16.2, 13.4, 16.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.7, -85.7, -83.4, -69.4, -107.0, -115.4, -92.3, -50.8, -31.7, -128.0, -50.9, -31.8, -128.0, -97.8, -27.2, -26.5
2024 235 19:12:59, 320.710, 57.985,321.189, 57.760,4, 20.0, 20.0, 25.3, 37.9,  0.0, 19.6, 36.6, 17.6, 19.4, -5.8, 17.6, 19.5, -6.1, 21.3, 13.2, 16.2, 13.4, 16.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.0, -87.0, -81.7, -69.1, -107.0, -115.4, -92.3, -49.5, -31.3, -128.0, -49.4, -31.4, -128.0, -97.8, -27.2, -26.5
2024 235 19:13:00, 321.481, 57.511,321.935, 57.276,4, 20.8, 20.8, 25.1, 38.3, -0.0, 19.6, 36.6, 17.8, 19.4, -5.6, 17.8, 19.5, -5.8, 21.3, 12.0, 15.0, 13.4, 16.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.2, -86.2, -81.9, -68.8, -107.0, -115.4, -92.3, -49.8, -31.3, -128.0, -49.7, -31.4, -128.0, -97.8, -28.0, -26.5
2024 235 19:13:01, 322.300, 56.967,322.732, 56.739,4, 21.7, 21.7, 24.9, 38.5, -0.0, 19.6, 36.6, 17.8, 19.4, -5.7, 17.8, 19.5, -5.8, 21.3, 12.0, 15.0, 11.4, 14.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.3, -85.3, -82.1, -68.5, -107.0, -115.4, -92.3, -49.6, -30.7, -128.0, -49.6, -30.8, -128.0, -97.8, -28.0, -27.0
2024 235 19:13:02, 323.067, 56.428,323.498, 56.202,4, 20.8, 20.8, 26.8, 38.6,  0.0, 19.6, 36.6, 18.1, 19.4, -6.0, 18.2, 19.5, -5.5, 21.3, 12.0, 15.0, 11.4, 14.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.2, -86.2, -80.3, -68.4, -107.0, -115.4, -92.3, -47.9, -30.7, -128.0, -47.9, -30.8, -128.0, -97.8, -28.0, -27.0
2024 235 19:13:03, 323.818, 55.892,324.236, 55.667,4, 22.0, 22.0, 28.3, 38.7, -0.0, 26.3, 37.8, 18.5, 19.5, -5.7, 18.6, 19.5, -5.8, 20.7, 12.0, 15.0, 11.4, 14.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.0, -85.0, -78.7, -68.3, -107.0, -108.8, -91.2, -46.6, -30.5, -128.0, -46.7, -30.6, -128.0, -98.3, -28.0, -27.0
2024 235 19:13:04, 324.539, 55.359,324.945, 55.133,4, 22.0, 22.0, 28.1, 38.8,  0.0, 26.3, 37.8, 18.7, 19.5, -5.6, 18.8, 19.6, -5.6, 20.7, 12.0, 15.0, 11.4, 14.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.0, -85.0, -78.9, -68.2, -107.0, -108.8, -91.2, -46.9, -30.5, -128.0, -47.1, -30.6, -128.0, -98.3, -28.0, -27.0
2024 235 19:13:05, 325.227, 54.825,325.627, 54.600,4, 21.9, 21.9, 26.4, 38.8, -0.0, 26.3, 37.8, 18.7, 19.5, -5.6, 18.8, 19.6, -5.8, 20.7, 10.8, 13.9, 11.4, 14.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.1, -85.1, -80.7, -68.2, -107.0, -108.8, -91.2, -46.9, -30.5, -128.0, -47.1, -30.6, -128.0, -98.3, -26.9, -27.0
2024 235 19:13:06, 325.903, 54.292,326.285, 54.070,4, 22.7, 22.7, 23.1, 38.8, -0.0, 26.3, 37.8, 18.3, 19.5, -5.7, 18.4, 19.5, -5.7, 20.7, 10.8, 13.9, 10.4, 13.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -84.4, -84.4, -83.9, -68.2, -107.0, -108.8, -91.2, -48.7, -30.5, -128.0, -48.6, -30.5, -128.0, -98.3, -26.9, -26.1
2024 235 19:13:07, 326.546, 53.769,326.918, 53.543,4, 21.7, 21.7, 20.9, 38.9,  0.0, 26.3, 37.8, 17.8, 19.5, -5.9, 17.8, 19.6, -5.9, 20.7, 10.8, 13.9, 10.4, 13.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.3, -85.3, -86.1, -68.1, -107.0, -108.8, -91.2, -51.6, -30.5, -128.0, -51.6, -30.5, -128.0, -98.3, -26.9, -26.1
2024 235 19:13:08, 327.169, 53.246,327.528, 53.018,4, 20.8, 20.8, 20.2, 39.1,  0.0, 20.3, 38.1, 17.1, 19.5, -5.7, 17.1, 19.5, -5.7, 20.9, 10.8, 13.9, 10.4, 13.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.2, -86.2, -86.8, -67.9, -107.0, -114.8, -90.9, -53.2, -30.4, -128.0, -53.4, -30.4, -128.0, -98.1, -26.9, -26.1
2024 235 19:13:09, 327.761, 52.724,328.117, 52.496,4, 22.4, 22.4, 18.9, 39.3,  0.0, 20.3, 38.1, 16.4, 19.5, -5.7, 16.4, 19.5, -5.8, 20.9, 10.8, 13.9, 10.4, 13.4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -84.6, -84.6, -88.1, -67.7, -107.0, -114.8, -90.9, -54.0, -30.2, -128.0, -54.1, -30.2, -128.0, -98.1, -26.9, -26.1
